Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,Latitude,Longitude,Outras informacoes da localidade,Jurisdicao,Destino do Material
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625105,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",06/01/2014,07/01/2014 a 07/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625106,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",15/01/2014,16/01/2014 a 16/01/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625107,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",12/04/2014,13/04/2014 a 13/04/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625108,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",19/04/2014,20/04/2014 a 20/04/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625109,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",06/07/2014,07/07/2014 a 07/07/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625110,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",15/08/2014,16/08/2014 a 16/08/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625111,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",15/08/2014,16/08/2014 a 16/08/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625112,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",17/08/2014,18/08/2014 a 18/08/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625113,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",05/02/2014,06/02/2014 a 06/02/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Solto/mantido na natureza
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625114,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",10/07/2014,11/07/2014 a 11/07/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625115,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",26/07/2014,27/07/2014 a 27/07/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625116,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",17/08/2014,18/08/2014 a 18/08/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625117,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",09/09/2014,10/09/2014 a 10/09/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625118,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",12/09/2014,13/09/2014 a 13/09/2014,13/05/2022,Eretmochelys imbricata imbricata,Tartaruga-de-pente,Eretmochelys imbricata,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys,Eretmochelys imbricata,Espécie Ameaçada,Criticamente em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Será destinado posteriormente
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625119,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",17/09/2013,18/09/2013 a 18/09/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625120,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",17/09/2013,18/09/2013 a 18/09/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625121,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",30/09/2013,01/10/2013 a 01/10/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625122,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",23/10/2013,24/10/2013 a 24/10/2013,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625123,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",04/12/2013,05/12/2013 a 05/12/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625124,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",23/12/2013,24/12/2013 a 24/12/2013,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625125,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",08/01/2014,09/01/2014 a 09/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625126,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",09/01/2014,10/01/2014 a 10/01/2014,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625127,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",09/01/2014,10/01/2014 a 10/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625128,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",21/01/2014,22/01/2014 a 22/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625129,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",21/01/2014,22/01/2014 a 22/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625130,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",21/01/2014,22/01/2014 a 22/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625131,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",21/01/2014,22/01/2014 a 22/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625132,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",22/01/2014,23/01/2014 a 23/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625133,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",22/01/2014,23/01/2014 a 23/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625134,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",22/01/2014,23/01/2014 a 23/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625135,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",22/01/2014,23/01/2014 a 23/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625136,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",22/01/2014,23/01/2014 a 23/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625137,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",23/01/2014,24/01/2014 a 24/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625138,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",23/01/2014,24/01/2014 a 24/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625139,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",23/01/2014,24/01/2014 a 24/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625140,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",23/01/2014,24/01/2014 a 24/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625141,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",24/01/2014,25/01/2014 a 25/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,625142,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",26/01/2014,27/01/2014 a 27/01/2014,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-11.32656,-37.282679,Coordenada de referência da área amostrada,Sem Informações,Descartado
